-1.999990873494619237e-01 1.620403231227503937e+01 7.230001705532768597e+01
1.000245521870642413e-05 -1.528245487825014232e-03 3.430563245401828387e-02
-1.528245487825014232e-03 3.951207549965181443e+01 -1.588738939184699120e+03
3.430563245401828387e-02 -1.588738939184699120e+03 6.900570826873558690e+04
